id,prefix,question,golden_code,answer,unit,topic,official_cot,is_augmented,question_source,cot_source,answer_source,unit_source,topic_source,prefix_source,golden_code_source
NL369,NL,"In an oscillating LC circuit, when the current is 0.5 A, the magnetic field energy is 0.25 J. What is the inductance of the coil?","# Given values
E = 0.25  # Energy stored in the inductor in Joules
I = 0.5   # Current in Amperes

# Calculate the inductance L
L = (2 * E) / (I ** 2)

# The final result should be stored in this variable
final_result = L
print(f""The inductance is {final_result} H."")",2,H,LC_oscillation,"Step 1: Identify the given parameters from the problem: instantaneous current I = 0.5 A, and magnetic field energy W_L = 0.25 J.
Step 2: State the formula for the magnetic energy stored in an inductor: W_L = (1/2) * L * I².
Step 3: Rearrange the formula to solve for the inductance (L): L = (2 * W_L) / I².
Step 4: Substitute the given values into the rearranged formula: L = (2 * 0.25) / 0.5².
Step 5: Calculate the numerator: 2 * 0.25 = 0.5.
Step 6: Calculate the denominator (square of the current): 0.5² = 0.25.
Step 7: Perform the division to find the inductance: L = 0.5 / 0.25 = 2 H.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL370,NL,A capacitor has an electric field energy of 0.48 J and a voltage of 240 V. What is its capacitance?,"# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 16.67
unit = 'µF'

final_result = answer_value
final_result
",16.67,μF,capacitor,"Step 1: Identify the given parameters from the problem: electric field energy W = 0.48 J and voltage V = 240 V.
Step 2: State the formula for the energy stored in the electric field of a capacitor: W = (1/2) * C * V².
Step 3: Rearrange the formula to solve for the capacitance (C): C = (2 * W) / V².
Step 4: Substitute the given values into the rearranged formula: C = (2 * 0.48) / 240².
Step 5: Calculate the numerator: 2 * 0.48 = 0.96.
Step 6: Calculate the denominator (square of the voltage): 240² = 57600.
Step 7: Perform the division to find the capacitance in Farads: C = 0.96 / 57600 ≈ 0.000016667 F.
Step 8: Convert the capacitance from Farads to microfarads (µF) by multiplying by 10⁶: C ≈ 0.000016667 * 10⁶ = 16.667 µF.
Step 9: Round to two decimal places to get the final answer: C = 16.67 µF.",false,official_original,official_original,verified_matches_official,verified_unit_normalization_or_correction,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL372,NL,"An inductor has an inductance of 0.25 H. When the current reaches its maximum value of 2√2 A, what is the maximum magnetic field energy?","# Given values
L = 0.25  # Inductance in Henrys
I_max = 2 * (2 ** 0.5)  # Maximum current in Amperes

# Calculate the maximum magnetic field energy
E_max = 0.5 * L * I_max**2

# Store the final result in a variable
final_result = E_max",1,J,induction,"Step 1: Identify the given parameters: inductance L = 0.25 H and maximum current I_max = 2√2 A.
Step 2: State the formula for the maximum magnetic energy stored in an inductor: W_max = (1/2) * L * I_max².
Step 3: Substitute the given values into the formula: W_max = (1/2) * 0.25 * (2√2)².
Step 4: Calculate the square of the maximum current: (2√2)² = 2² * (√2)² = 4 * 2 = 8.
Step 5: Perform the multiplication: W_max = (1/2) * 0.25 * 8.
Step 6: Simplify the expression to find the maximum magnetic field energy: W_max = 0.125 * 8 = 1 J.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL374,NL,A coil has an instantaneous current I(t) = 3sin(500t) and an inductance L = 0.2 H. What is the magnetic field energy at time t = 1 ms?,"# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 0.21
unit = 'J'

final_result = answer_value
final_result
",0.21,J,induction,"Step 1: Identify the given parameters: the time-dependent current I(t) = 3sin(500t), inductance L = 0.2 H, and the specific time t = 1 ms.
Step 2: Convert the time to standard SI units (seconds): t = 1 * 10⁻³ s = 0.001 s.
Step 3: Calculate the instantaneous current at the given time. Substitute t = 0.001 into the current equation: I = 3 * sin(500 * 0.001).
Step 4: Evaluate the argument of the sine function (in radians): 500 * 0.001 = 0.5 rad.
Step 5: Calculate the sine value and the current: sin(0.5) ≈ 0.4794, so I = 3 * 0.4794 = 1.4382 A.
Step 6: State the formula for the magnetic energy stored in an inductor: W = (1/2) * L * I².
Step 7: Substitute the calculated current and the given inductance into the formula: W = (1/2) * 0.2 * (1.4382)².
Step 8: Calculate the square of the instantaneous current: (1.4382)² ≈ 2.0684.
Step 9: Perform the calculation: W = 0.1 * 2.0684 = 0.20684 J.
Step 10: Round the result to two decimal places to get the final answer: W ≈ 0.21 J.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL376,NL,"An ideal LC circuit has a total oscillation energy of 0.4 J. When the electric field energy is 0.16 J, what is the instantaneous voltage across the capacitor with a capacitance of 20 µF?","# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 126.49
unit = 'V'

final_result = answer_value
final_result
",126.49,V,LC_oscillation,"Step 1: Identify the given parameters: total energy W = 0.4 J, instantaneous electric field energy W_C = 0.16 J, and capacitance C = 20 µF. (Note: The total energy is extra information not needed to find the voltage).
Step 2: Convert the capacitance to standard SI units: C = 20 * 10⁻⁶ F.
Step 3: State the formula for the energy stored in the electric field of a capacitor: W_C = (1/2) * C * V², where V is the instantaneous voltage.
Step 4: Rearrange the formula to solve for the square of the voltage (V²): V² = (2 * W_C) / C.
Step 5: Substitute the given values into the rearranged formula: V² = (2 * 0.16) / (20 * 10⁻⁶).
Step 6: Calculate the numerator: 2 * 0.16 = 0.32.
Step 7: Perform the division: V² = 0.32 / (20 * 10⁻⁶) = 16000.
Step 8: Take the square root to find the instantaneous voltage: V = √16000 ≈ 126.491 V.
Step 9: Round to two decimal places: V = 126.49 V.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL377,NL,A coil has a maximum magnetic field energy of 1.8 J and an inductance of 0.6 H. Calculate the maximum current.,"# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 2.45
unit = 'A'

final_result = answer_value
final_result
",2.45,A,induction,"Step 1: Identify the given parameters: maximum magnetic field energy W_max = 1.8 J and inductance L = 0.6 H.
Step 2: State the formula for the maximum magnetic energy stored in an inductor: W_max = (1/2) * L * I_max².
Step 3: Rearrange the formula to solve for the square of the maximum current (I_max²): I_max² = (2 * W_max) / L.
Step 4: Substitute the given values into the rearranged formula: I_max² = (2 * 1.8) / 0.6.
Step 5: Calculate the numerator: 2 * 1.8 = 3.6.
Step 6: Perform the division: I_max² = 3.6 / 0.6 = 6.
Step 7: Take the square root to find the maximum current: I_max = √6 ≈ 2.449 A.
Step 8: Round to two decimal places: I_max = 2.45 A.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL379,NL,"An ideal LC circuit has L = 0.3 H and C = 12 µF. When the voltage across the capacitor is 200 V, what is the magnetic field energy? (Given that the total energy is 0.24 J)","# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 0
unit = 'J'

final_result = answer_value
final_result
",0,J,induction,"Step 1: Identify the given parameters: inductance L = 0.3 H, capacitance C = 12 µF, instantaneous voltage V = 200 V, and total energy W = 0.24 J.
Step 2: Convert the capacitance to standard SI units: C = 12 * 10⁻⁶ F.
Step 3: Calculate the instantaneous electric field energy stored in the capacitor using the formula: W_C = (1/2) * C * V².
Step 4: Substitute the given values into the formula: W_C = (1/2) * (12 * 10⁻⁶) * 200².
Step 5: Calculate the square of the voltage: 200² = 40000.
Step 6: Perform the calculation for electric field energy: W_C = 6 * 10⁻⁶ * 40000 = 0.24 J.
Step 7: State the principle of conservation of energy in an LC circuit: Total energy W = W_C + W_L.
Step 8: Rearrange to solve for the magnetic field energy: W_L = W - W_C.
Step 9: Substitute the values: W_L = 0.24 - 0.24 = 0 J.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL380,NL,A capacitor has a voltage U(t) = 250cos(2000t) and a capacitance of 4 µF. What is the electric field energy at time t = 1 ms?,"# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 0.0216
unit = 'J'

final_result = answer_value
final_result
",0.0216,J,capacitor,"Step 1: Identify the given parameters: the time-dependent voltage U(t) = 250cos(2000t), capacitance C = 4 µF, and the specific time t = 1 ms.
Step 2: Convert the capacitance and time to standard SI units: C = 4 * 10⁻⁶ F and t = 1 * 10⁻³ s = 0.001 s.
Step 3: Calculate the instantaneous voltage at the given time. Substitute t = 0.001 into the voltage equation: U = 250 * cos(2000 * 0.001).
Step 4: Evaluate the argument of the cosine function (in radians): 2000 * 0.001 = 2 rad.
Step 5: Calculate the cosine value and the voltage: cos(2) ≈ -0.41615, so U ≈ 250 * (-0.41615) ≈ -104.037 V.
Step 6: State the formula for the energy stored in the electric field of a capacitor: W = (1/2) * C * U².
Step 7: Substitute the calculated voltage and capacitance into the formula: W = (1/2) * (4 * 10⁻⁶) * (-104.037)².
Step 8: Calculate the square of the instantaneous voltage: (-104.037)² ≈ 10823.7.
Step 9: Perform the calculation: W = 2 * 10⁻⁶ * 10823.7 ≈ 0.021647 J.
Step 10: Round the result to four decimal places to get the final answer: W ≈ 0.0216 J.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL381,NL,A capacitor with a capacitance of 5 µF is charged to a voltage of 180 V. Calculate the electric field energy of the capacitor.,"# Given values
C = 5e-6  # Capacitance in farads
V = 180   # Voltage in volts

# Calculate the energy stored in the capacitor
E = 0.5 * C * V**2

# Convert the capacitance to microfarads for display (optional)
C_microfarads = C * 1e6

# Print the result
final_result = E
print(f""The electric field energy of the capacitor is {final_result} J."")",0.081,J,capacitor,"Step 1: Identify the given parameters: capacitance C = 5 µF and voltage V = 180 V.
Step 2: Convert the capacitance to standard SI units (Farads): C = 5 * 10⁻⁶ F.
Step 3: State the formula for the energy stored in the electric field of a capacitor: W = (1/2) * C * V².
Step 4: Substitute the given values into the formula: W = (1/2) * (5 * 10⁻⁶) * 180².
Step 5: Calculate the square of the voltage: 180² = 32400.
Step 6: Perform the multiplication: W = 2.5 * 10⁻⁶ * 32400.
Step 7: The final calculation yields the electric field energy: W = 81000 * 10⁻⁶ = 0.081 J.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL382,NL,A coil has an inductance of 0.4 H and a maximum current of 2.5 A. Calculate the maximum magnetic field energy.,"# Given values
L = 0.4  # Inductance in Henrys
I = 2.5  # Current in Amperes

# Calculate the energy stored
E = (1/2) * L * I**2

# The final result should be stored in this variable
final_result = E",1.25,J,induction,"Step 1: Identify the given parameters: inductance L = 0.4 H and maximum current I_max = 2.5 A.
Step 2: State the formula for the maximum magnetic energy stored in an inductor: W_max = (1/2) * L * I_max².
Step 3: Substitute the given values into the formula: W_max = (1/2) * 0.4 * 2.5².
Step 4: Calculate the square of the maximum current: 2.5² = 6.25.
Step 5: Perform the multiplication: W_max = 0.2 * 6.25.
Step 6: The final calculation yields the maximum magnetic field energy: W_max = 1.25 J.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL383,NL,"In an LC circuit, a capacitor has a capacitance of 30 µF, and the voltage at time t is 100cos(1500t). Calculate the electric field energy at t = 0.001 s.","# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 0.00075
unit = 'J'

final_result = answer_value
final_result
",0.00075,J,LC_oscillation,"Step 1: Identify the given parameters: time-dependent voltage V(t) = 100cos(1500t), capacitance C = 30 µF, and specific time t = 0.001 s.
Step 2: Convert the capacitance to standard SI units: C = 30 * 10⁻⁶ F.
Step 3: Calculate the instantaneous voltage at the given time. Substitute t = 0.001 into the voltage equation: V = 100 * cos(1500 * 0.001).
Step 4: Evaluate the argument of the cosine function (in radians): 1500 * 0.001 = 1.5 rad.
Step 5: Calculate the cosine value and the voltage: cos(1.5) ≈ 0.070737, so V ≈ 100 * 0.070737 = 7.0737 V.
Step 6: State the formula for the energy stored in the electric field of a capacitor: W = (1/2) * C * V².
Step 7: Substitute the calculated voltage and capacitance into the formula: W = (1/2) * (30 * 10⁻⁶) * (7.0737)².
Step 8: Calculate the square of the instantaneous voltage: (7.0737)² ≈ 50.037.
Step 9: Perform the calculation: W = 15 * 10⁻⁶ * 50.037 ≈ 0.0007505 J.
Step 10: Round the result to five decimal places to get the final answer: W ≈ 0.00075 J.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL385,NL,A parallel-plate capacitor is charged with a charge of 2 mC and a capacitance of 8 µF. Calculate the electric field energy.,"# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 0.25
unit = 'J'

final_result = answer_value
final_result
",0.25,J,capacitor,"Step 1: Identify the given parameters: charge Q = 2 mC and capacitance C = 8 µF.
Step 2: Convert the given values to standard SI units: Q = 2 * 10⁻³ C and C = 8 * 10⁻⁶ F.
Step 3: State the formula for the electric field energy of a capacitor using charge and capacitance: W = Q² / (2 * C).
Step 4: Substitute the converted values into the formula: W = (2 * 10⁻³)² / (2 * 8 * 10⁻⁶).
Step 5: Calculate the square of the charge: (2 * 10⁻³)² = 4 * 10⁻⁶.
Step 6: Calculate the denominator: 2 * 8 * 10⁻⁶ = 16 * 10⁻⁶.
Step 7: Perform the division to find the energy: W = (4 * 10⁻⁶) / (16 * 10⁻⁶) = 4 / 16.
Step 8: Calculate the final result: W = 0.25 J.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL386,NL,A capacitor has a time-dependent voltage U(t) = 120sin(2000t) and a capacitance C = 10 µF. Calculate the maximum electric field energy.,"# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 0.072
unit = 'J'

final_result = answer_value
final_result
",0.072,J,capacitor,"Step 1: Identify the given parameters: capacitance C = 10 µF and the time-dependent voltage equation U(t) = 120sin(2000t).
Step 2: Convert the capacitance to standard SI units: C = 10 * 10⁻⁶ F.
Step 3: Extract the maximum voltage (amplitude) U_max from the voltage equation U(t) = U_max * sin(ωt + φ). Here, U_max = 120 V.
Step 4: State the formula for the maximum energy stored in the electric field of a capacitor: W_max = (1/2) * C * U_max².
Step 5: Substitute the values into the formula: W_max = (1/2) * (10 * 10⁻⁶) * 120².
Step 6: Calculate the square of the maximum voltage: 120² = 14400.
Step 7: Perform the multiplication: W_max = 5 * 10⁻⁶ * 14400.
Step 8: The final calculation yields the maximum electric field energy: W_max = 72000 * 10⁻⁶ = 0.072 J.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL387,NL,"An LC circuit has an inductance L = 0.25 H and a capacitance C = 20 µF. When the current is 1 A, what is the magnetic field energy?","# Given values
L = 0.25  # Inductance in Henrys
I = 1     # Current in Amperes

# Calculate the energy stored in the inductor
E = 0.5 * L * I**2

# The final answer must be in Joules
final_result = E
print(f""The magnetic field energy is {final_result} Joules."")",0.125,J,LC_oscillation,"Step 1: Identify the relevant given parameters: inductance L = 0.25 H and instantaneous current I = 1 A. (The capacitance C = 20 µF is extra information not needed for this specific calculation).
Step 2: State the formula for the magnetic energy stored in an inductor: W_L = (1/2) * L * I².
Step 3: Substitute the given values into the formula: W_L = (1/2) * 0.25 * 1².
Step 4: Calculate the square of the current: 1² = 1.
Step 5: Perform the multiplication: W_L = 0.125 * 1.
Step 6: The final calculation yields the magnetic field energy: W_L = 0.125 J.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL388,NL,A capacitor has a capacitance of 4 µF and a voltage of 150 V. Calculate the electric field energy of the capacitor.,"# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 0.045
unit = 'J'

final_result = answer_value
final_result
",0.045,J,capacitor,"Step 1: Identify the given parameters: capacitance C = 4 µF and voltage V = 150 V.
Step 2: Convert the capacitance to standard SI units (Farads): C = 4 * 10⁻⁶ F.
Step 3: State the formula for the energy stored in the electric field of a capacitor: W = (1/2) * C * V².
Step 4: Substitute the given values into the formula: W = (1/2) * (4 * 10⁻⁶) * 150².
Step 5: Calculate the square of the voltage: 150² = 22500.
Step 6: Perform the multiplication: W = 2 * 10⁻⁶ * 22500.
Step 7: The final calculation yields the electric field energy: W = 45000 * 10⁻⁶ = 0.045 J.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL389,NL,"Question:
In an ideal LC circuit, the total oscillating energy is 0.5 J. At the moment when the electric field energy is 0.125 J, what is the magnetic field energy?","# Total energy in the LC circuit
W_total = 0.5

# Given electric field energy
W_C = 0.125

# Calculate the magnetic field energy
W_L = W_total - W_C

final_result = W_L",0.375,J,LC_oscillation,"CoT:
Step 1: In an ideal LC circuit, the total energy (U_total) is conserved and is the sum of the electric field energy (U_E) and the magnetic field energy (U_B): U_total = U_E + U_B.
Step 2: The total oscillating energy in the circuit is given as U_total = 0.5 J.
Step 3: The electric field energy at the specified moment is given as U_E = 0.125 J.
Step 4: The magnetic field energy can be calculated by the formula: U_B = U_total - U_E.
Step 5: Substitute the values into the formula: U_B = 0.5 - 0.125 = 0.375 J.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL390,NL,A coil has a magnetic field energy of 0.64 J when the current is 4 A. Calculate the inductance.,"# Given values
E = 0.64  # Energy in Joules
I = 4     # Current in Amperes

# Calculate the inductance L
L = (2 * E) / (I ** 2)

# The final result should be stored in this variable
final_result = L",0.08,H,induction,"CoT:
Step 1: Identify the given values: Magnetic field energy (U_B) = 0.64 J and current (I) = 4 A.
Step 2: State the formula for the magnetic field energy: U_B = (1/2) · L · I²
Step 3: Rearrange the formula to find inductance (L): L = (2 · U_B) / I²
Step 4: Substitute the values and calculate the result directly: L = (2 · 0.64) / 4² = 0.08 H.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL392,NL,"A coil has an inductance of 0.5 H, and the current through the coil is 3 A. Calculate the magnetic field energy.","# Given values
L = 0.5  # Inductance in Henrys
I = 3    # Current in Amperes

# Calculate the magnetic field energy stored
E = (1/2) * L * I**2

final_result = E
print(f""The magnetic field energy stored is {final_result} Joules."")",2.25,J,induction,"COT
 Step 1: Identify the given values: Inductance (L) = 0.5 H and Current (I) = 3 A.
Step 2: State the formula for the magnetic field energy (U_B): U_B = (1/2) · L · I²
Step 3: Substitute the values into the formula: U_B = 1/2 · 0.5 · 3²
Step 4: Calculate the final result: U_B = 0.25 · 9 = 2.25 J.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL393,NL,A capacitor has a capacitance of 6 µF. The voltage at time t is V(t) = 100 × cos(2000t) V. Calculate the energy stored in the electric field at t = 0.0015 s.,"import numpy as np

# Given values
C = 6e-6  # Capacitance in farads
V_0 = 100 * np.cos(2000 * 0.0015)  # Voltage at_t = 0.0015 seconds

# Calculate the energy stored in the capacitor
E = 0.5 * C * V_0**2

final_result = E",0.0294,J,capacitor,"CoT:
Step 1: Identify the given values: Capacitance (C) = 6 µF = 6 · 10⁻⁶ F, the voltage function V(t) = 100 · cos(2000t), and time (t) = 0.0015 s.
Step 2: Calculate the voltage (V) at t = 0.0015 s. Note that the argument (2000 · t) is in radians: V = 100 · cos(2000 · 0.0015) = 100 · cos(3 rad).
Step 3: Find the value of cos(3 rad): cos(3) ≈ -0.99. Thus, V ≈ 100 · (-0.99) = -99 V.
Step 4: State the formula for the electric field energy (U_E): U_E = (1/2) · C · V²
Step 5: Substitute the values and calculate the result: U_E = 0.5 · (6 · 10⁻⁶) · (-99)²
Step 6: Calculate the final result: U_E = 3 · 10⁻⁶ · 9801 ≈ 0.0294 J.",false,verified_question_correction_from_golden_audit,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL394,NL,A coil has an instantaneous current I(t) = 2.5 × cos(1500t) A and an inductance L = 0.3 H. Calculate the magnetic field energy stored in the coil at t = 0.001 s.,"# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 0.0047
unit = 'J'

final_result = answer_value
final_result
",0.0047,J,induction,"CoT:
Step 1: Identify the given values: Inductance (L) = 0.3 H, the current function I(t) = 2.5 · cos(1500t), and time (t) = 0.001 s.
Step 2: Calculate the value of the current (I) at t = 0.001 s. The argument (1500 · t) must be in radians: I = 2.5 · cos(1500 · 0.001) = 2.5 · cos(1.5 rad).
Step 3: Find the value of cos(1.5 rad): cos(1.5) ≈ 0.0707.
Step 4: Calculate the instantaneous current: I ≈ 2.5 · 0.0707 = 0.17675 A.
Step 5: State the formula for the magnetic field energy (U_B): U_B = (1/2) · L · I²
Step 6: Substitute the values into the formula: U_B = 0.5 · 0.3 · (0.17675)²
Step 7: Calculate the final result: U_B = 0.15 · 0.03124 ≈ 0.0047 J.",false,verified_question_correction_from_golden_audit,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL395,NL,A charged capacitor has an electrical energy of 0.32 J at a potential difference of 160 V. Calculate the capacitance of the capacitor in microfarads (µF).,"# Given values
W = 0.32  # Energy in Joules
U = 160   # Potential difference in Volts

# Formula for capacitance
C = (2 * W) / (U**2)

# Convert Farads to microFarads (muF)
C_microfarads = C * 1e6

final_result = C_microfarads
final_result",25,μF,capacitor,"CoT:
Step 1: Identify the given values: Electrical energy (U_E) = 0.32 J and potential difference (V) = 160 V.
Step 2: State the formula for the energy stored in a capacitor: U_E = (1/2) · C · V²
Step 3: Rearrange the formula to solve for capacitance (C): C = (2 · U_E) / V²
Step 4: Substitute the values into the formula: C = (2 · 0.32) / 160²
Step 5: Calculate the value of C in Farads: C = 0.64 / 25600 = 0.000025 F.
Step 6: Convert the result to microfarads (µF): C = 0.000025 · 10⁶ = 25 µF.",false,official_original,official_original,verified_matches_official,verified_unit_normalization_or_correction,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL397,NL,"In an ideal LC circuit, the total energy is 0.5 J. When the magnetic field energy is 0.3 J, what is the voltage across the capacitor with capacitance C = 10 µF?","# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 200
unit = 'V'

final_result = answer_value
final_result
",200,V,induction,"CoT:
Step 1: Identify the given values: Total energy (U_total) = 0.5 J, magnetic field energy (U_B) = 0.3 J, and capacitance (C) = 10 µF = 10 · 10⁻⁶ F.
Step 2: Calculate the electric field energy (U_E) stored in the capacitor: U_E = U_total - U_B = 0.5 - 0.3 = 0.2 J.
Step 3: State the formula for the electric field energy: U_E = (1/2) · C · V²
Step 4: Rearrange the formula to solve for voltage (V): V = √(2 · U_E / C)
Step 5: Substitute the values into the formula: V = √(2 · 0.2 / (10 · 10⁻⁶))
Step 6: Calculate the value inside the square root: 0.4 / 10⁻⁵ = 40000.
Step 7: Calculate the final voltage: V = √40000 = 200 V.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL398,NL,A capacitor has a capacitance of 12 µF and a charge of 1800 µC. Calculate the electric field energy stored in the capacitor.,"# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 0.135
unit = 'J'

final_result = answer_value
final_result
",0.135,J,capacitor,"CoT:
Step 1: Identify the given values: Capacitance (C) = 12 µF = 12 · 10⁻⁶ F and Charge (Q) = 1800 µC = 1800 · 10⁻⁶ C.
Step 2: State the formula for the electric field energy (U_E) based on charge and capacitance: U_E = (1/2) · (Q² / C)
Step 3: Substitute the values into the formula: U_E = 0.5 · (1800 · 10⁻⁶)² / (12 · 10⁻⁶)
Step 4: Simplify the powers of ten: (10⁻⁶)² / 10⁻⁶ = 10⁻⁶.
Step 5: Calculate the numerical part: U_E = 0.5 · (1800² · 10⁻⁶) / 12
Step 6: Calculate 1800². 10⁻⁶ = 3,24
Step 7: Perform the final calculation: U_E = 0.5 · 3.24 / 12 = 0.135 J.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL399,NL,A capacitor has a voltage function U(t) = 250 × sin(1000t) V and a capacitance C = 8 µF. Calculate the maximum electric field energy stored in the capacitor.,"import numpy as np

# Define constants
U_0 = 250  # Initial voltage in Volts
omega = 1000  # Angular frequency in rad/s
C = 8e-6  # Capacitance in Farads

# Calculate the maximum electric field energy stored in the capacitor
final_result = (1/2) * C * U_0**2

final_result",0.25,J,capacitor,"CoT:
Step 1: Identify the given values: Voltage function U(t) = 250 · sin(1000t) V and capacitance C = 8 µF = 8 · 10⁻⁶ F.
Step 2: Determine the maximum voltage (U_max). Since the maximum value of the sine function is 1, the peak voltage is U_max = 250 V.
Step 3: State the formula for the maximum electric field energy (U_E_max): U_E_max = (1/2) · C · U_max²
Step 4: Substitute the values into the formula: U_E_max = 0.5 · (8 · 10⁻⁶) · 250²
Step 5: Calculate the square of the maximum voltage: 250² = 62,500.
Step 6: Perform the final calculation: U_E_max = 0.5 · 8 · 10⁻⁶ · 62,500 = 4 · 10⁻⁶ · 62,500 = 0.25 J.",false,verified_question_correction_from_golden_audit,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL400,NL,A coil has an inductance L = 0.4 H and a current varying according to I(t) = 3 × sin(1000t) A. Calculate the maximum magnetic field energy stored in the coil.,"# Given values
L = 0.4  # Inductance in Henrys
I_max = 3  # Maximum current in Amperes

# Calculate the maximum energy stored
E_max = (1/2) * L * I_max**2

final_result = E_max
print(f""The maximum magnetic field energy stored in the coil is {final_result} Joules."")",1.8,J,induction,"CoT:
Step 1: Identify the given values: Inductance (L) = 0.4 H and the current function I(t) = 3 · sin(1000t) A.
Step 2: Determine the maximum current (I_max). Since the maximum value of the sine function is 1, the peak current is I_max = 3 A.
Step 3: State the formula for the maximum magnetic field energy (U_B_max): U_B_max = (1/2) · L · I_max²
Step 4: Substitute the values into the formula: U_B_max = 0.5 · 0.4 · 3²
Step 5: Calculate the square of the maximum current: 3² = 9.
Step 6: Perform the final calculation: U_B_max = 0.5 · 0.4 · 9 = 0.2 · 9 = 1.8 J.",false,verified_question_correction_from_golden_audit,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL401,NL,"In an ideal LC circuit, a capacitor C = 5 μF is initially charged to 40 V. Calculate the total oscillation energy in mJ.","C = 5e-6
U = 40
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",4,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL402,NL,"In an ideal LC circuit, a capacitor C = 10 μF is initially charged to 60 V. Calculate the total oscillation energy in mJ.","C = 10e-6
U = 60
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",18,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
