id,prefix,topic,answer,unit,reject_reason,detail,question
NL015,NL,induction,0.09,A,constant_answer_code,,"An inductor has an inductance L = 0.12 H and stores 0.54 mJ of magnetic energy. Calculate the current (unit: A, round the result to two decimal places)."
NL016,NL,induction,0.002,H,constant_answer_code,,An inductor has a current of 1.8 A and a magnetic field energy of 3.24 mJ. Calculate the inductance L (H).
NL018,NL,capacitor,0.07,μF,constant_answer_code,,"A capacitor stores 0.75 mJ of energy when the voltage across it is 150 V. Calculate its capacitance (unit: μF, round the result to two decimal places)."
NL021,NL,capacitor,400,mJ,constant_answer_code,,"A parallel-plate capacitor with C = 40 μF is charged to 100 V and then isolated. After that, the plates are moved apart, causing the capacitance to decrease to 20 μF. Calculate the energy stored in the electric field (mJ) after the change."
NL022,NL,capacitor,0.40,mJ,constant_answer_code,,"A capacitor has an initial energy of 1.6 mJ when U = 80 V. If U is reduced to 40 V, what will be the remaining electrical field energy (mJ)?"
NL024,NL,induction,180.00,mJ,constant_answer_code,,"A capacitor C = 25 μF is charged at U = 120 V. After that, it is connected to an inductor. Calculate the total oscillation energy (mJ)."
NL025,NL,LC_oscillation,all energy is entirely stored in the magnetic field of the inductor,-,non_numeric_or_unitless,,"In a harmonically oscillating LC circuit, when the current is maximum, where is the energy stored?"
NL026,NL,LC_oscillation,all energy is entirely stored in the electric field of the capacitor,-,non_numeric_or_unitless,,"In an ideal LC circuit, when the current is zero, where is the energy entirely stored?"
NL081,NL,capacitor,125.00,mJ,constant_answer_code,,"A capacitor has C = 100 μF, U = 50 V. Calculate the electric field energy (mJ) in the capacitor."
NL086,NL,induction,2.83,A,constant_answer_code,,An inductor has a magnetic field energy of 0.36 mJ and an inductance of 0.09 H. Calculate the current (A) through the inductor (round the result to two decimal places).
NL091,NL,capacitor,25,%,constant_answer_code,,A capacitor with a capacitance of 10 μF is charged to 200 V and then isolated. The voltage then decreases to 100 V. What percentage (%) of the initial energy remains?
NL097,NL,capacitor,450.00,mJ,constant_answer_code,,A capacitor has C = 40 μF and U = 150 V. Calculate the energy (mJ) of the electric field.
NL100,NL,LC_oscillation,maximum (WC = ½LI₀²),-,non_numeric_or_unitless,,"An ideal LC circuit oscillates with constant total energy. At t = T/4, WL = 0. Calculate WC."
NL101,NL,capacitor,144.00,mJ,constant_answer_code,,An 80 μF capacitor is charged to 60 V. Calculate the energy stored (mJ) in the capacitor.
NL103,NL,capacitor,10.95,V,constant_answer_code,,"A capacitor has an electric field energy of 1.8 mJ when its capacitance is 30 μF. Calculate the voltage across its plates (unit: V, round the result to two decimal places)."
NL106,NL,capacitor,0.90,μF,constant_answer_code,,A capacitor has a voltage of 90 V and a stored energy of 3.645 mJ. Calculate the capacitance (μF).
NL113,NL,capacitor,9.49,V,constant_answer_code,,A capacitor has an electric field energy of 0.9 mJ and a capacitance of 20 μF. Calculate the potential difference (unit: V) between its two plates (round the result to two decimal places).
NL119,NL,LC_oscillation,all the energy is stored in the electric field of the capacitor,-,non_numeric_or_unitless,,"An LC circuit is oscillating, and the current is zero. What form of energy is present at this moment?"
NL120,NL,LC_oscillation,maximum,-,non_numeric_or_unitless,,"An LC circuit is oscillating, and the electric field energy is zero. Calculate the instantaneous current."
NL121,NL,capacitor,180.00,mJ,constant_answer_code,,A capacitor with C = 25 μF has a voltage of 120 V across it. Calculate the electric field energy (mJ) in the capacitor.
NL123,NL,capacitor,0.67,μF,constant_answer_code,,"A capacitor has an electric field energy of 2.7 mJ and a voltage of 90 V. Calculate the capacitance (unit: μF, round the result to two decimal places)."
NL127,NL,capacitor,4,times,constant_answer_code,,"A capacitor has a capacitance of 10 μF. When the voltage (or potential difference) doubles, how many times does the energy increase?"
NL303,NL,induction,W = 1/2 · L · I²,-,non_numeric_or_unitless,,What is the formula for the magnetic field energy in a pure inductor?
NL305,NL,capacitor,upward parabola,-,non_numeric_or_unitless,,What is the shape of the graph representing the energy stored in a capacitor as a function of the voltage U?
NL306,NL,induction,upward parabola,-,non_numeric_or_unitless,,What is the shape of the graph of magnetic field energy versus current I?
NL307,NL,capacitor,less than,-,non_numeric_or_unitless,,"When two identical capacitors are connected in series to a voltage source, how does the total stored energy compare to when they are connected in parallel?"
NL308,NL,induction,When the current is zero,-,non_numeric_or_unitless,,When will the magnetic field energy in a coil be zero?
NL309,NL,capacitor,Increase by 4 times,-,non_numeric_or_unitless,,"When the voltage across the capacitor doubles, how will the electric field energy change?"
NL312,NL,induction,0,J,constant_answer_code,,"In an ideal LC oscillation circuit, when the electric field energy reaches its maximum, what is the value of the magnetic field energy?"
NL315,NL,capacitor,Upward straight line,-,non_numeric_or_unitless,,What is the shape of the graph representing the electrostatic energy as a function of capacitance C (keeping voltage U constant)?
NL316,NL,induction,Upward straight line,-,non_numeric_or_unitless,,What is the shape of the graph representing magnetic field energy as a function of inductance L (keeping I constant)?
NL317,NL,induction,Reduced to 1/4,-,non_numeric_or_unitless,,"If the current through a coil is halved, how will the magnetic field energy change?"
NL318,NL,LC_oscillation,Half of the total energy,J,non_numeric_or_unitless,,"In an ideal LC circuit, when the magnetic energy is half of the total energy, what is the electric energy?"
NL319,NL,capacitor,40,μF,constant_answer_code,,A capacitor stores 0.2 J of energy when the voltage across it is 100 V. What is its capacitance (µF)?
NL320,NL,capacitor,Joule,J,non_numeric_or_unitless,,What is the SI unit of electric field energy?
NL323,NL,capacitor,Doubled,-,non_numeric_or_unitless,,"In a parallel-plate capacitor, if the distance between the two plates is doubled and the electric charge remains constant, how will the electric field energy change?"
NL324,NL,capacitor,Linear function increases,-,non_numeric_or_unitless,,"What is the shape of the graph of the electric field energy in a capacitor as a function of the distance 'd' between its plates, given that its capacitance changes due to the plates being stretched apart, while the electric charge on the capacitor is kept constant?"
NL325,NL,induction,1/4,-,non_numeric_or_unitless,,"At time t, the electric field energy is 3/4 of the total energy in an ideal LC circuit. What fraction is the magnetic field energy?"
NL326,NL,induction,90,%,constant_answer_code,,"In an experiment, the dissipated electrical energy was measured to be 0.1 J, and the maximum magnetic energy in the coil was 0.9 J. What is the efficiency of the circuit?"
NL327,NL,LC_oscillation,Conservation of energy,-,non_numeric_or_unitless,,"The electric field energy in the capacitor gradually increases from zero to its maximum, while simultaneously the magnetic field energy decreases from its maximum to zero. What does this indicate about the oscillation process?"
NL335,NL,capacitor,4,-,non_numeric_or_unitless,,"A capacitor with a capacitance of 2 µF is charged and then disconnected from the source. If the distance between the plates is quadrupled, how many times the initial energy is the new electric field energy?"
NL337,NL,capacitor,0.9,J,constant_answer_code,,"A capacitor has a capacitance of 20 µF, and the voltage changes from 0 to 300 V. What is the maximum electric field energy (J) achieved?"
NL338,NL,induction,0.9,J,constant_answer_code,,A coil has an inductance of 0.2 H. The current varies according to I = 3sin(50πt). Calculate the maximum magnetic field energy (J).
NL339,NL,capacitor,0.12,J,constant_answer_code,,"A capacitor has a capacitance of 6 µF, and the charge on the capacitor is 1200 µC. What is the electric field energy?"
NL340,NL,induction,0.2,J,constant_answer_code,,"An LC circuit has L = 0.1 H and C = 25 µF. The total oscillatory energy is 0.5 J. At the moment when the magnetic field energy is 0.3 J, what is the electric field energy (J)?"
NL342,NL,induction,2.83,A,constant_answer_code,,A coil has a maximum magnetic energy of 2 J and an inductance of 0.5 H. What is the maximum current (A) through the coil (round the result to two decimal places)?
NL346,NL,capacitor,0.002,mC,constant_answer_code,,The energy stored in a capacitor is 0.1 J when the potential difference across it is 100 V. What is the charge (mC) on the capacitor?
NL349,NL,induction,0.4,J,constant_answer_code,,"An inductor has an inductance of 0.2 H, and the current as a function of time is I = 2cos(100πt). What is the magnetic energy (J) at time t = 0?"
NL350,NL,capacitor,increase 3 times,-,non_numeric_or_unitless,,"A parallel-plate capacitor has a constant charge. When the distance between the two plates increases from 2 mm to 6 mm, how does the electric field energy change?"
NL355,NL,capacitor,0.18,J,constant_answer_code,,A capacitor has a charge of 1800 µC and a capacitance of 9 µF. What is the stored energy (J)?
NL356,NL,capacitor,0.225,J,constant_answer_code,,"A capacitor has a capacitance of 5 µF, and its charge varies from 0 to 1500 µC. What is the maximum electric field energy (J)?"
NL357,NL,induction,2.4,J,constant_answer_code,,"A coil has a current changing according to I(t) = 4sin(100πt), and an inductance L = 0.3 H. What is the maximum magnetic field energy (J)?"
NL358,NL,capacitor,0.04,J,constant_answer_code,,A capacitor has a voltage U(t) = 200cos(500t) and a capacitance C = 2 µF. What is the maximum energy (J) stored in the electric field?
NL365,NL,LC_oscillation,176.77,V,constant_answer_code,,"A capacitor in an LC circuit has a capacitance C = 16 µF. At time t, the electric field energy is 0.25 J. Calculate the instantaneous voltage across the capacitor."
NL370,NL,capacitor,16.67,μF,constant_answer_code,,A capacitor has an electric field energy of 0.48 J and a voltage of 240 V. What is its capacitance?
NL374,NL,induction,0.21,J,constant_answer_code,,A coil has an instantaneous current I(t) = 3sin(500t) and an inductance L = 0.2 H. What is the magnetic field energy at time t = 1 ms?
NL376,NL,LC_oscillation,126.49,V,constant_answer_code,,"An ideal LC circuit has a total oscillation energy of 0.4 J. When the electric field energy is 0.16 J, what is the instantaneous voltage across the capacitor with a capacitance of 20 µF?"
NL377,NL,induction,2.45,A,constant_answer_code,,A coil has a maximum magnetic field energy of 1.8 J and an inductance of 0.6 H. Calculate the maximum current.
NL379,NL,induction,0,J,constant_answer_code,,"An ideal LC circuit has L = 0.3 H and C = 12 µF. When the voltage across the capacitor is 200 V, what is the magnetic field energy? (Given that the total energy is 0.24 J)"
NL380,NL,capacitor,0.0216,J,constant_answer_code,,A capacitor has a voltage U(t) = 250cos(2000t) and a capacitance of 4 µF. What is the electric field energy at time t = 1 ms?
NL383,NL,LC_oscillation,0.00075,J,constant_answer_code,,"In an LC circuit, a capacitor has a capacitance of 30 µF, and the voltage at time t is 100cos(1500t). Calculate the electric field energy at t = 0.001 s."
NL385,NL,capacitor,0.25,J,constant_answer_code,,A parallel-plate capacitor is charged with a charge of 2 mC and a capacitance of 8 µF. Calculate the electric field energy.
NL386,NL,capacitor,0.072,J,constant_answer_code,,A capacitor has a time-dependent voltage U(t) = 120sin(2000t) and a capacitance C = 10 µF. Calculate the maximum electric field energy.
NL388,NL,capacitor,0.045,J,constant_answer_code,,A capacitor has a capacitance of 4 µF and a voltage of 150 V. Calculate the electric field energy of the capacitor.
NL394,NL,induction,0.0047,J,constant_answer_code,,A coil has an instantaneous current I(t) = 2.5 × cos(1500t) A and an inductance L = 0.3 H. Calculate the magnetic field energy stored in the coil at t = 0.001 s.
NL397,NL,induction,200,V,constant_answer_code,,"In an ideal LC circuit, the total energy is 0.5 J. When the magnetic field energy is 0.3 J, what is the voltage across the capacitor with capacitance C = 10 µF?"
NL398,NL,capacitor,0.135,J,constant_answer_code,,A capacitor has a capacitance of 12 µF and a charge of 1800 µC. Calculate the electric field energy stored in the capacitor.
TD002,TD,capacitor,300,V,constant_answer_code,,"An air-filled parallel plate capacitor has a capacitance C = 500 pF and is charged to a voltage U = 300 V. While still connected to the source, it is immersed in a liquid dielectric with a dielectric constant ε = 2. What will be the potential difference between the capacitor plates?"
TD003,TD,capacitor,11.25,μJ,constant_answer_code,,An air-filled parallel plate capacitor with capacitance C = 500 pF is charged to a voltage U = 300 V. The capacitor is then disconnected from the source and immersed in a liquid dielectric with a relative permittivity (dielectric constant) of ε_r = 2. What is the electric field energy stored between the plates of the capacitor?
TD004,TD,capacitor,45,μJ,constant_answer_code,,An air-filled parallel-plate capacitor has a capacitance C = 500 pF and is charged to a voltage U = 300 V. The capacitor remains connected to the voltage source while it is immersed in a liquid dielectric with a dielectric constant ε = 2. What is the electric field energy between the plates of the capacitor?
TD006,TD,capacitor,1,pF,constant_answer_code,,"An air-filled parallel-plate capacitor with capacitance C = 2 pF is charged to a voltage of U = 600 V. The capacitor is then disconnected from the source, and its plates are moved apart such that the distance between them is doubled. Calculate the new capacitance C1."
TD009,TD,capacitor,3,nC,constant_answer_code,,"A parallel-plate capacitor has circular plates with a radius of 10 cm. The distance between the plates and the potential difference across them are 1 cm and 108 V, respectively. The space between the plates is air. What is the charge on the capacitor?"
TD010,TD,capacitor,100,V,constant_answer_code,,"A parallel-plate capacitor in air is connected to a 50 V power source. The capacitor is then disconnected from the source, and the distance between its plates is doubled. What is the voltage across the capacitor at that point?"
TD012,TD,capacitor,3,μC,constant_answer_code,,A parallel-plate capacitor has circular plates with a radius R = 60 cm. The plate separation is d = 2 mm. Air is between the plates. What is the maximum charge that can be stored on the capacitor without dielectric breakdown? Given that the maximum electric field strength air can withstand is 3 x 10^5 V/m.
TD014,TD,capacitor,320,V,constant_answer_code,,"Two capacitors with capacitances C1 = 2 μF and C2 = 3 μF are charged to voltages U1 = 200 V and U2 = 400 V, respectively. Afterwards, their like-charged plates are connected together. What is the voltage across the combined capacitors?"
TD016,TD,capacitor,50,V,constant_answer_code,,"Two capacitors with capacitances C1 = 0.4μF and C2 = 0.6μF are connected in parallel, and then connected to a power source with a voltage U < 60 V. One of the two capacitors has a charge of 3 × 10^-5 C. Calculate the voltage U."
TD019,TD,capacitor,66.16,nJ,constant_answer_code,,An air-filled parallel-plate capacitor has a capacitance of 15.76 pF and is charged to a voltage of 91.6 V. Calculate the electric field energy stored in the capacitor.
TD020,TD,capacitor,42.3,pF,constant_answer_code,,A parallel-plate air capacitor has a plate area of 19.6 cm² and a plate separation of 0.41 mm. Calculate its capacitance.
TD021,TD,capacitor,5.23,nC,constant_answer_code,,A parallel-plate capacitor has a capacitance of 42.64 pF and is charged with a potential difference of 122.7 V. Calculate the electric charge that the capacitor stores.
TD022,TD,capacitor,320.83,nJ,constant_answer_code,,A parallel-plate air capacitor has a capacitance of 42.64 pF and is charged to a potential difference of 122.7 V. Calculate the electric field energy stored in the capacitor.
TD023,TD,capacitor,49.4,pF,constant_answer_code,,A parallel plate air capacitor has a plate area of 44.1 cm² and the distance between the two plates is 0.79 mm. Calculate the capacitance of the capacitor.
TD026,TD,capacitor,47.7,pF,constant_answer_code,,An air-filled parallel-plate capacitor has a plate area of 34.5 cm² and the distance between the two plates is 0.64 mm. Calculate the capacitance of the capacitor.
TD028,TD,capacitor,117.6,nJ,constant_answer_code,,An air-filled parallel-plate capacitor has a capacitance of 47.93 pF and is charged to a voltage of 70.1 V. Calculate the energy stored in the capacitor.
TD029,TD,capacitor,21.96,pF,constant_answer_code,,An air-filled parallel-plate capacitor has a plate area of 46.7 cm² and a separation distance between the two plates of 1.88 mm. Calculate the capacitance of the capacitor.
TD031,TD,capacitor,9.11,nJ,constant_answer_code,,A parallel-plate air capacitor has a capacitance of 21.96 pF and is charged to a potential difference of 28.8 V. Calculate the electric field energy stored in the capacitor.
TD033,TD,capacitor,0.46,nC,constant_answer_code,,A parallel-plate capacitor with a capacitance of 22.53 pF is charged to a voltage of 20.5 V. Calculate the charge stored on the capacitor.
TD036,TD,capacitor,2.34,nC,constant_answer_code,,A parallel-plate capacitor has a capacitance of 17.99 pF and is charged to a voltage of 130.1 V. Calculate the charge stored by the capacitor.
TD037,TD,capacitor,152.34,nJ,constant_answer_code,,An air-filled parallel-plate capacitor has a capacitance of 17.99 pF and is charged to a potential difference of 130.1 V. Calculate the electric field energy stored in the capacitor.
TD039,TD,capacitor,0.6,nC,constant_answer_code,,A parallel-plate capacitor with a capacitance of 11.95 pF is charged to a voltage of 50.1 V. Calculate the charge stored by the capacitor.
TD040,TD,capacitor,14.99,nJ,constant_answer_code,,A parallel-plate air capacitor has a capacitance of 11.95 pF and is charged to a voltage of 50.1 V. Calculate the electric field energy stored in the capacitor.
TD041,TD,capacitor,13.10,pF,constant_answer_code,,An air-filled parallel-plate capacitor has a plate area of 28.4 cm² and a plate separation of 1.92 mm. Calculate its capacitance.
TD046,TD,capacitor,124.36,nJ,constant_answer_code,,An air-filled parallel plate capacitor has a capacitance of 16.02 pF and is charged at a potential difference of 124.6 V. Calculate the electric field energy stored in the capacitor.
TD047,TD,capacitor,51.63,pF,constant_answer_code,,An air-filled parallel plate capacitor has a plate area of 41.4 cm² and a plate separation of 0.71 mm. Calculate its capacitance.
TD050,TD,capacitor,4.67,pF,constant_answer_code,,A parallel-plate air capacitor has a plate area of 10.5 cm² and the distance between the plates is 1.99 mm. Calculate the capacitance of the capacitor.
TD052,TD,capacitor,93.23,nJ,constant_answer_code,,A parallel-plate air capacitor has a capacitance of 4.68 pF and is charged to a voltage of 199.6 V. Calculate the electric field energy stored in the capacitor.
TD056,TD,capacitor,31.75,pF,constant_answer_code,,An air-filled parallel plate capacitor has a plate area of 47.7 cm² and the distance between the two plates is 1.33 mm. Calculate the capacitance of the capacitor.
TD058,TD,capacitor,344.56,nJ,constant_answer_code,,An air-filled parallel-plate capacitor has a capacitance of 31.89 pF and is charged to a voltage of 147.0 V. Calculate the electric field energy stored in the capacitor.
TD059,TD,capacitor,12.72,pF,constant_answer_code,,An air-filled parallel-plate capacitor has a plate area of 20.4 cm² and a plate separation of 1.42 mm. Calculate the capacitance of the capacitor.
TD061,TD,capacitor,20.8,nJ,constant_answer_code,,An air parallel-plate capacitor has a capacitance of 12.71 pF and is charged to a potential difference of 57.2 V. Calculate the electric field energy stored in the capacitor.
TD064,TD,capacitor,140.47,nJ,constant_answer_code,,A parallel-plate air capacitor has a capacitance of 22.72 pF and is charged to a potential difference of 111.2 V. Calculate the electric field energy stored in the capacitor.
TD065,TD,capacitor,19.81,pF,constant_answer_code,,A parallel-plate air capacitor has a plate area of 44.3 cm² and a plate separation of 1.98 mm. Calculate the capacitance of the capacitor.
TD067,TD,capacitor,171.80,nJ,constant_answer_code,,A parallel-plate air capacitor has a capacitance of 19.75 pF and is charged to a potential difference of 131.9 V. Calculate the electric field energy stored in the capacitor.
TD070,TD,capacitor,428.31,nJ,constant_answer_code,,An air parallel-plate capacitor has a capacitance of 32.48 pF and is charged at a potential difference of 162.4 V. Calculate the electric field energy stored in the capacitor.
TD074,TD,capacitor,81.73,pF,constant_answer_code,,An air-filled parallel-plate capacitor has a plate area of 48.0 cm² and a separation between the plates of 0.52 mm. Calculate its capacitance.
TD075,TD,capacitor,10.49,nC,constant_answer_code,,A parallel-plate capacitor has a capacitance of 81.22 pF and is charged to a voltage of 129.1 V. Calculate the charge stored by the capacitor.
TD076,TD,capacitor,676.84,nJ,constant_answer_code,,An air-filled parallel-plate capacitor has a capacitance of 81.22 pF and is charged to a voltage of 129.1 V. Calculate the electric field energy stored in the capacitor.
TD077,TD,capacitor,39.68,pF,constant_answer_code,,An air parallel-plate capacitor has a plate area of 37.2 cm² and the distance between its plates is 0.83 mm. Calculate its capacitance.
TD079,TD,capacitor,256.29,nJ,constant_answer_code,,A parallel-plate air capacitor has a capacitance of 39.72 pF and is charged to a potential difference of 113.6 V. Calculate the electric field energy stored in the capacitor.
TD081,TD,capacitor,1.83,nC,constant_answer_code,,A parallel-plate capacitor with a capacitance of 21.67 pF is charged to a voltage of 84.3 V. Calculate the charge stored by the capacitor.
TD082,TD,capacitor,77.00,nJ,constant_answer_code,,An air capacitor has a capacitance of 21.67 pF and is charged to a voltage of 84.3 V. Calculate the electric field energy stored in the capacitor.
TD083,TD,capacitor,40.24,pF,constant_answer_code,,A parallel-plate air capacitor has an area of 45.9 cm² for each plate and a separation of 1.01 mm between the plates. Calculate the capacitance of the capacitor.
TD085,TD,capacitor,202.36,nJ,constant_answer_code,,An air-filled parallel plate capacitor has a capacitance of 40.31 pF and is charged to a potential difference of 100.2 V. Calculate the electric field energy stored in the capacitor.
TD088,TD,capacitor,116.68,nJ,constant_answer_code,,An air-filled parallel plate capacitor has a capacitance of 27.63 pF and is charged to a potential difference of 91.9 V. Calculate the electric field energy stored in the capacitor.
TD091,TD,capacitor,2.085,μC,constant_answer_code,,"A parallel-plate capacitor consists of two circular plates, each with a radius R = 50 cm. The distance between the plates is d = 1.5 mm. What is the maximum charge that can be stored in the capacitor without causing dielectric breakdown, given that the maximum electric field strength (dielectric strength) of air is E_max = 3×10⁵ V/m?"
TD092,TD,capacitor,1.69,μC,constant_answer_code,,"A parallel-plate capacitor has two circular plates, each with a radius of 45 cm, separated by 2.1 mm. Calculate the maximum charge the capacitor can store without causing dielectric breakdown of the air (Emax = 3×10⁵ V/m)."
TD093,TD,capacitor,5.73,-,non_numeric_or_unitless,,"A parallel-plate capacitor has a capacitance of 5.2 nF, the area of each plate is 12.3 cm², and the distance between the plates is 1.2×10⁻⁵ m. Calculate the dielectric constant of the dielectric material inside the capacitor."
TD094,TD,capacitor,11.04,-,non_numeric_or_unitless,,"A capacitor has a capacitance of 8.8 nF. Its square plates have an area of 9 cm², and the distance between the plates is 1.0×10⁻⁵ m. What is the dielectric constant of the material inside the capacitor?"
TD095,TD,capacitor,240,V,constant_answer_code,,"Two capacitors with capacitances C1 = 4 μF and C2 = 6 μF are charged to U1 = 150 V and U2 = 300 V, respectively. After connecting their like-poled terminals together, what is the final voltage across the combination?"
TD097,TD,capacitor,2.52,μC,constant_answer_code,,"Two flat circular capacitor plates, each with a radius of 55 cm, are separated by 1.8 mm. Calculate the maximum charge the capacitor can store without dielectric breakdown. Given that the maximum electric field strength (Emax) for air is 3×10⁵ V/m."
TD098,TD,capacitor,4.57,-,non_numeric_or_unitless,,"A capacitor has a capacitance of 6.3 nF, a plate area of 14 cm², and a plate separation of 9.0×10⁻⁶ m. Calculate the dielectric constant of the dielectric material in the capacitor."
TD100,TD,capacitor,10.89,-,non_numeric_or_unitless,,"A capacitor has a capacitance of 9.2 nF, its plates are square with an area of 10.5 cm², and the distance between the two plates is 1.1×10⁻⁵ m. Calculate the dielectric constant."
TD164,TD,capacitor,275.26,nJ,constant_answer_code,,An air-filled parallel-plate capacitor has a capacitance of 29.97 pF and is charged to a voltage of 135.5 V. Calculate the electric field energy stored in the capacitor. Give your answer rounded to two decimal places.
TD168,TD,capacitor,29.42,pF,constant_answer_code,,An air parallel-plate capacitor has a plate area of 20.3 cm² and a plate separation of 0.61 mm. Calculate its capacitance. Give your answer rounded to two decimal places.
TD169,TD,capacitor,2.83,nC,constant_answer_code,,A parallel-plate capacitor with a capacitance of 29.42 pF is charged to a voltage of 96.3 V. Calculate the charge stored by the capacitor. Give your answer rounded to two decimal places.
TD170,TD,capacitor,136.4,nJ,constant_answer_code,,An air-filled capacitor has a capacitance of 29.42 pF and is charged to a potential difference of 96.3 V. Calculate the electric field energy stored in the capacitor. Give your answer rounded to one decimal places.
TD171,TD,capacitor,22.63,pF,constant_answer_code,,An air parallel-plate capacitor has a plate area of 47.8 cm² and a plate separation of 1.87 mm. Calculate its capacitance. Give your answer rounded to two decimal places.
TD172,TD,capacitor,2.51,nC,constant_answer_code,,A parallel-plate capacitor with a capacitance of 22.38 pF is charged to a potential difference of 112.2 V. Calculate the charge stored by the capacitor. Give your answer rounded to two decimal places.
TD173,TD,capacitor,141,nJ,constant_answer_code,,A parallel-plate air capacitor has a capacitance of 22.38 pF and is charged to a voltage of 112.2 V. Calculate the energy stored in the capacitor. Give your answer rounded to the nearest integer.
TD177,TD,capacitor,36.72,pF,constant_answer_code,,An air-filled parallel plate capacitor has a plate area of 42.3 cm² and a plate separation of 1.02 mm. Calculate the capacitance of the capacitor. Give your answer rounded to two decimal places.
TD179,TD,capacitor,283.1,nJ,constant_answer_code,,A parallel-plate air capacitor has a capacitance of 36.53 pF and is charged at a potential difference of 124.5 V. Calculate the electric field energy stored in the capacitor. Give your answer rounded to one decimal places.
TD182,TD,capacitor,47.47,nJ,constant_answer_code,,An air capacitor has a capacitance of 22.30 pF and is charged to a potential difference of 65.2 V. Calculate the electrical energy stored in the capacitor. Give your answer rounded to two decimal places.
TD183,TD,capacitor,34.64,pF,constant_answer_code,,A parallel-plate air capacitor has a plate area of 35.6 cm² and the distance between the plates is 0.91 mm. Calculate its capacitance. Give your answer rounded to two decimal places.
TD184,TD,capacitor,4.86,nC,constant_answer_code,,A parallel-plate capacitor with a capacitance of 34.75 pF is charged to a voltage of 139.7 V. Calculate the charge stored by the capacitor. Give your answer rounded to two decimal places.
TD186,TD,capacitor,27.060,pF,constant_answer_code,,A parallel-plate air capacitor has a plate area of 49.2 cm² and a plate separation of 1.61 mm. Calculate its capacitance. Give your answer rounded to two decimal places.
TD187,TD,capacitor,2.97,nC,constant_answer_code,,What is the charge stored on a parallel-plate capacitor with a capacitance of 26.97 pF when it is charged to a potential difference of 110.1 V? Give your answer rounded to two decimal places.
TD189,TD,capacitor,44.56,pF,constant_answer_code,,An air parallel-plate capacitor has a plate area of 31.2 cm² and a plate separation of 0.62 mm. Calculate the capacitance of the capacitor. Give your answer rounded to two decimal places.
TD190,TD,capacitor,4.25,nC,constant_answer_code,,A flat capacitor with a capacitance of 44.36 pF is charged to a voltage of 95.9 V. Calculate the charge stored by the capacitor. Give your answer rounded to two decimal places.
TD191,TD,capacitor,204,nJ,constant_answer_code,,A parallel-plate air capacitor has a capacitance of 44.36 pF and is charged to a potential difference of 95.9 V. Calculate the electric field energy stored in the capacitor. Give your answer rounded to the nearest integer.
TD360,TD,capacitor,100,μJ,constant_answer_code,,A capacitor has a capacitance of 2 μF and is charged to a voltage of 10 V. Calculate the electric field energy.
TD361,TD,capacitor,160,μJ,constant_answer_code,,A capacitor has a charge of 40 μC and a voltage of 8 V. Calculate the energy stored in the capacitor.
TD362,TD,capacitor,4,μF,constant_answer_code,,Calculate the capacitance of a capacitor that has 200 μJ of stored energy when the voltage across it is 10 V.
TD367,TD,capacitor,4,times,constant_answer_code,,"A capacitor has a capacitance of 2 μF, and a voltage U is applied across it. If U is doubled, how many times will the electric field energy increase?"
TD371,TD,capacitor,9,times,constant_answer_code,,"A capacitor has a constant capacitance. If the voltage increases by 3 times, by what factor will the stored energy increase?"
TD374,TD,capacitor,0; 0,μC; μJ,constant_answer_code,,"A capacitor C = 3 μF, is charged at 12 V, then its two plates are short-circuited. Calculate the charge and energy after short-circuiting."
TD376,TD,capacitor,36;12,μJ; μC,constant_answer_code,,A capacitor with C = 2 μF is connected to a voltage of 6 V. Calculate the energy and the charge.
TD377,TD,capacitor,the voltage is halfed,-,non_numeric_or_unitless,,"A capacitor has a charge Q = 50 μC and a capacitance C = 5 μF. If it's replaced with another capacitor having a capacitance of 10 μF, but the charge Q is kept constant, how does the voltage change?"
TD380,TD,capacitor,decreases by 4 times,-,non_numeric_or_unitless,,"A capacitor has a charge of 90 μC and a voltage of 30 V. If the charge decreases to 45 μC, how many times does the energy change?"
TD381,TD,capacitor,125,μJ,constant_answer_code,,"Capacitor C = 5 μF, charged at 10 V. If the capacitor is cut from the source and connected with another uncharged 5 μF capacitor, calculate the energy after connection."
TD382,TD,capacitor,88.500,pF,constant_answer_code,,"A parallel plate capacitor has a plate area S = 200 cm², a distance between plates d = 2 mm, and is placed in air. Calculate its capacitance."
TD384,TD,capacitor,442.7,pF,constant_answer_code,,"A parallel-plate capacitor has a plate area S = 100 cm² and a plate separation d = 1 mm, placed in a medium with a dielectric constant ε = 5. Calculate the capacitance."
TD385,TD,capacitor,4.000,μJ,constant_answer_code,,"A parallel-plate capacitor with a capacitance of 100 pF is charged to 200 V. The power source is then disconnected, and the distance between its plates is doubled. Calculate the electrical energy stored in the capacitor after this change."
TD386,TD,capacitor,decreases by half,-,non_numeric_or_unitless,,"A parallel-plate capacitor is placed in a dielectric (ε = 4), with plate area S = 300 cm² and separation d = 1 mm. If the dielectric is replaced with one where ε = 2, how does the capacitance change?"
TD387,TD,capacitor,2.140,μF,constant_answer_code,,"A capacitor C = 5 μF is charged to 20 V. It is then connected in series with an uncharged capacitor C'. The entire circuit has a total voltage of 20 V. If the final charge on C is 30 μC, find C'."
TD389,TD,capacitor,7.23*10^4,mN,constant_answer_code,,A parallel plate capacitor has a charge of 80 μC and a voltage of 400 V. Calculate the attractive force between the two plates if the area S = 50 cm².
